code,1,2,3,4,5,6,7,8,9,10
43,0.8892669347355397,0.8201757080543097,0.8155762110659451,0.8294908969910159,0.8354390038471169,0.8416289592760181,0.8590722020218164,0.8881980681692018,0.9275503291587779,0.9422219421116486
44,1.6876634181126693,1.9325253848673438,1.9840260467009208,2.121874241320709,2.2133171800009315,2.2703441987690907,2.2456312265229457,2.234218998991837,2.306527740671476,2.347603077530085
45,1.5567836849069825,1.7360122943821503,1.8369441893133067,1.939792761380936,1.9691700347777048,1.9945848375451265,2.0110324458150544,2.0403999183840043,2.1214896214896206,2.133946158896914
46,1.4538291985180325,1.4877270655641643,1.6875404245310754,1.9375377353312475,2.1172553711699527,2.28355350390414,2.3489643887525298,2.4403782107721166,2.5178295649759668,2.5187566988210075
47,1.3908341747825803,1.7806544808044888,2.3378317363166614,2.7412383726392933,3.1743224722578365,3.5881979044924237,3.7386034634681433,3.9435498582113055,3.8091476419938384,3.5627332055954937
48,1.7739433889104304,1.7778609525591842,1.9198724914873573,2.1917624585274305,2.3902747079254816,2.676812891674127,2.8695849170589267,2.986921550638988,3.1340750518574394,3.2588303790917323
49,1.1234520617898631,1.172362185083562,1.2043795620437956,1.2117576484703059,1.2899408284023668,1.3529139685476408,1.6427969671440608,2.1657159431499564,2.3177604071986906,2.398205659075224
50,1.9528696392068152,2.176564887993606,2.345204335496442,2.3430017051726435,2.332609274047836,2.2654733188209684,2.061396863873949,1.8751678252826924,1.850638869264564,1.8199939622105408
51,1.9071541538747792,2.02026694089166,2.2010271460014668,2.3007689098170108,2.368154553244528,2.4361798626409232,2.5241996735670083,2.6818068453559847,2.8663650408298387,2.9428330047873836
52,2.5091697232410803,2.5474013399745257,2.649555150206604,2.7902813972465714,3.0708921420044195,3.377842570268257,3.60562899301356,3.742983108194706,3.8983160736283113,4.043362077530893
53,0.5345572354211663,0.4546957671957672,0.4226336011177087,0.4214412594475985,0.5131846496465804,0.5804311774461028,0.6167086942221248,0.8995872772656501,0.9950361010830324,1.0168295211416725
54,3.798331834671793,4.016895577498671,4.190952700263063,4.267639902676399,4.3330795320827855,4.406236651003844,4.4385432473444615,4.541802704227278,4.697680274464134,4.791394567306987
55,2.930051529437561,2.975012823331136,3.0089283621962366,3.030369285261386,3.033226152197213,3.0195344533927706,2.946766198397304,2.6986677052399264,2.620373808639683,2.5855769771232646
56,1.3965087281795512,1.6094706038840116,1.8319046309949267,2.017148121028887,2.2139387778154296,2.3336696794692893,2.3320100596512376,2.305698710119456,2.5269171610635026,2.898664220347705
57,1.3102409638554218,1.4468816067653276,1.5592775451534284,1.684981684981685,1.8620302860347728,1.9922449525337609,2.098372081445711,2.177456916627853,2.2210892647352205,2.194309927360775
58,1.2238408637136728,1.1658529368249742,1.2613341583569335,1.4341068008729343,1.7093655461295991,2.0990679736461515,2.8502295128633954,3.3983944593105617,3.8377084248253976,4.385778952750308
59,3.6923375113063694,3.6976153369910976,3.8166598372651164,3.981634527089073,4.228440175401963,4.407758437872139,4.407010932246065,4.683992844691057,4.782488824120208,4.844993771479562
60,0.4500818330605565,0.5326231691078562,0.712076110430164,0.9339338509574204,1.072819263065879,1.176292407108239,1.2969158150405573,1.4522113703245618,1.5493723933673158,1.5862715408464922
61,4.1447523353481435,4.301196499288301,4.42500865950814,4.624891712388104,4.712527308573558,4.754966749575914,4.73883932643716,4.812275441882148,4.908856139135954,4.96277597673018
62,1.0425354462051708,1.2173202614379084,1.3908417252517575,1.6253730806573412,1.8071670602731291,1.9580059255442483,2.2629341095225866,2.428619156536712,2.6403425309229305,2.939704778583938
63,2.068637330646064,2.029406694086644,1.970178177316036,2.433631915204916,3.0041990860812646,3.3715511502330053,3.4698258294160804,3.5754673052617574,3.689792529479792,3.6926894236558354
64,1.2502619263812251,1.301084580807456,1.4876606308411215,1.5861718352821557,1.7362052197758395,2.0058257995381616,2.39072720803569,2.87389739085252,3.3569143423602035,3.7968816260515386
65,0.1281722635221738,0.15645742461596815,0.17761989342806395,0.1863684771033013,0.2221738183402309,0.26481971888368305,0.4630473620884529,0.6971161750682319,0.9122317856709904,1.0392443946832026
66,2.886252696106255,3.0583086626335434,3.3145087013427696,3.6016899969821483,3.836720981017973,4.088993871297242,4.110279297437374,4.203652605940946,4.527492460177501,4.75644361143696
67,2.0481173419193275,2.3500686708377843,2.690996875887532,3.0220713073005085,3.2979407979407984,3.311113197508841,3.2124590540773523,3.2857456622007466,3.4463457540380618,3.4616444287007515
68,1.1972861513901822,1.3055227800403455,1.3907780195865072,1.5000158564044015,1.6316590563165905,1.7388555169143218,1.841728146064434,1.9409095393114333,2.078872850334968,2.290723397217226
69,2.0263964804692707,1.866960457360648,1.96051624193372,2.222277897479581,2.476692050387873,2.6190313234321168,2.581079320974254,2.553953766100828,2.5308134757600658,2.4602607608501517
70,0.9345130227765341,1.0358064729631349,1.1353488965429264,1.248287884447765,1.3280131582955137,1.3776456389273204,1.3945298077196169,1.3589442048869724,1.3323284140915612,1.2955613338807537
71,3.488211297794372,3.8135593220338975,4.263833310335311,4.805694098088113,5.070387442381961,5.2069490419697,5.171570340345237,5.274532710280374,5.528300505235411,5.754701281411218
72,0.8813266664268499,0.9231162359855624,1.1488437155867737,1.3400859248299997,1.5602450646698434,1.7265193370165746,2.104302080389557,2.6408771354678904,3.175276572137193,3.3332860124075467
73,1.4276251170652596,1.675473913772857,1.9065795687076967,2.2018760882997253,2.4974971395881007,2.8699185609602664,3.0251892678546546,3.1110740910416066,3.1252344863810317,3.1679361397569714
74,1.7799278901008626,1.9711216902073416,2.205935446602642,2.42854474126658,2.642687325128172,2.7555418719211824,2.9236504135829344,3.233286252354049,3.5300365499359594,3.893853980475732
75,1.4079634690559382,1.3746592050509399,1.4422015648377524,1.4820943150927786,1.5534924640566758,1.5736674416602083,1.6676434546326389,1.6902127659574468,1.6888656742404458,1.749826067551425
76,1.1343835567725191,1.2253108997805413,1.335925565893626,1.3769897761097452,1.48810248666553,1.6105484077014327,1.7110342608975389,1.8266886562455185,1.9557159578618808,1.998825946580569
77,1.444404304182902,1.5386171965382902,1.6222217893527089,1.6759531154060492,1.7047043568904294,1.7088538575328007,1.7014512730010636,1.7508347485037046,1.7741953295924588,1.7732321557982629
78,3.1597998942530605,3.0168011612927823,3.1092336891931955,3.178428825708376,3.262760724057232,3.4804493539897625,3.6426914153132253,3.6393994387877213,3.5690853537145872,3.516704708522339
79,2.547464551790435,2.7565438962242297,2.822030040964952,2.909579230080573,3.1661092530657746,3.2202662086732503,3.179526948429624,3.152060962937305,3.3204344026962924,3.3188315724052204
83,0.0,0.3070624360286592,0.3770028275212064,0.3686635944700461,0.3646308113035551,0.586756077116513,0.8058017727639001,1.7625712804561948,2.0026702269692924,2.295081967213114
86,1.3986603193326874,1.4496133069060666,1.4630550252348635,1.4433711841911223,1.4144296798359048,1.3875382050569602,1.4369882929068791,1.5039743809687196,1.5046296296296295,1.6398032723022984
87,0.7421150278293135,0.7256894049346879,0.7204610951008645,0.9421265141318976,0.9333333333333332,1.0335917312661498,0.9685230024213076,0.7784854918612879,0.982532751091703,0.9672219236969372
89,1.0623009946744062,1.0762405520867564,1.0808636180769746,1.0799979180763024,1.0787262732081735,1.0768108284902005,1.093409742120344,1.2971450195517806,1.374106433677522,1.3954518606024808
